DeviceID,Time,Power(kW)
STP 17000TL-10 431,01.08.2018 15:00,6.10
STP 17000TL-10 435,01.08.2018 15:00,1.92
STP 17000TL-10 561,01.08.2018 15:00,5.04
STP 17000TL-10 431,01.08.2018 16:00,2.20
STP 17000TL-10 435,01.08.2018 16:00,1.51
STP 17000TL-10 561,01.08.2018 16:00,3.09
STP 17000TL-10 431,01.08.2018 18:00,0.01
STP 17000TL-10 435,01.08.2018 18:00,0.02
STP 17000TL-10 561,01.08.2018 18:00,0.02
STP 17000TL-10 431,31.07.2018 08:00,0.51
STP 17000TL-10 435,31.07.2018 08:00,1.60
STP 17000TL-10 561,31.07.2018 08:00,1.34
STP 17000TL-10 431,31.07.2018 07:00,0.00
STP 17000TL-10 435,31.07.2018 07:00,0.09
STP 17000TL-10 561,31.07.2018 07:00,0.07
STP 17000TL-10 431,31.07.2018 09:00,3.83
STP 17000TL-10 435,31.07.2018 09:00,4.06
STP 17000TL-10 561,31.07.2018 09:00,3.45
STP 17000TL-10 431,31.07.2018 13:00,8.43
STP 17000TL-10 435,31.07.2018 13:00,8.31
STP 17000TL-10 561,31.07.2018 13:00,7.63
STP 17000TL-10 431,31.07.2018 10:00,5.95
STP 17000TL-10 435,31.07.2018 10:00,5.65
STP 17000TL-10 561,31.07.2018 10:00,4.81
STP 17000TL-10 431,31.07.2018 12:00,5.36
STP 17000TL-10 435,31.07.2018 12:00,5.24
STP 17000TL-10 561,31.07.2018 12:00,4.75
STP 17000TL-10 431,31.07.2018 11:00,4.99
STP 17000TL-10 435,31.07.2018 11:00,4.80
STP 17000TL-10 561,31.07.2018 11:00,4.18
STP 17000TL-10 431,31.07.2018 17:00,0.55
STP 17000TL-10 435,31.07.2018 17:00,0.63
STP 17000TL-10 561,31.07.2018 17:00,0.71
STP 17000TL-10 431,31.07.2018 14:00,7.82
STP 17000TL-10 435,31.07.2018 14:00,7.86
STP 17000TL-10 561,31.07.2018 14:00,7.39
STP 17000TL-10 431,31.07.2018 15:00,6.10
STP 17000TL-10 435,31.07.2018 15:00,1.92
STP 17000TL-10 561,31.07.2018 15:00,5.04
STP 17000TL-10 431,31.07.2018 16:00,2.20
STP 17000TL-10 435,31.07.2018 16:00,1.51
STP 17000TL-10 561,31.07.2018 16:00,3.09
STP 17000TL-10 431,31.07.2018 18:00,0.01
STP 17000TL-10 435,31.07.2018 18:00,0.02
STP 17000TL-10 561,31.07.2018 18:00,0.02
STP 17000TL-10 431,30.07.2018 08:00,0.51
STP 17000TL-10 435,30.07.2018 08:00,1.60
STP 17000TL-10 561,30.07.2018 08:00,1.34
STP 17000TL-10 431,30.07.2018 07:00,0.00
STP 17000TL-10 435,30.07.2018 07:00,0.09
STP 17000TL-10 561,30.07.2018 07:00,0.07
STP 17000TL-10 431,30.07.2018 09:00,3.83
STP 17000TL-10 435,30.07.2018 09:00,4.06
STP 17000TL-10 561,30.07.2018 09:00,3.45
STP 17000TL-10 431,30.07.2018 13:00,8.43
STP 17000TL-10 435,30.07.2018 13:00,8.31
STP 17000TL-10 561,30.07.2018 13:00,7.63
STP 17000TL-10 431,30.07.2018 10:00,5.95
STP 17000TL-10 435,30.07.2018 10:00,5.65
STP 17000TL-10 561,30.07.2018 10:00,4.81
STP 17000TL-10 431,30.07.2018 12:00,5.36
STP 17000TL-10 435,30.07.2018 12:00,5.24
STP 17000TL-10 561,30.07.2018 12:00,4.75
STP 17000TL-10 431,30.07.2018 11:00,4.99
STP 17000TL-10 435,30.07.2018 11:00,4.80
STP 17000TL-10 561,30.07.2018 11:00,4.18
STP 17000TL-10 431,30.07.2018 17:00,0.55
STP 17000TL-10 435,30.07.2018 17:00,0.63
STP 17000TL-10 561,30.07.2018 17:00,0.71
STP 17000TL-10 431,30.07.2018 14:00,7.82
STP 17000TL-10 435,30.07.2018 14:00,7.86
STP 17000TL-10 561,30.07.2018 14:00,7.39
STP 17000TL-10 431,30.07.2018 15:00,6.10
STP 17000TL-10 435,30.07.2018 15:00,1.92
STP 17000TL-10 561,30.07.2018 15:00,5.04
STP 17000TL-10 431,30.07.2018 16:00,2.20
STP 17000TL-10 435,30.07.2018 16:00,1.51
STP 17000TL-10 561,30.07.2018 16:00,3.09
STP 17000TL-10 431,30.07.2018 18:00,0.01
STP 17000TL-10 435,30.07.2018 18:00,0.02
STP 17000TL-10 561,30.07.2018 18:00,0.02
STP 17000TL-10 431,29.07.2018 08:00,0.51
STP 17000TL-10 435,29.07.2018 08:00,1.60
STP 17000TL-10 561,29.07.2018 08:00,1.34
STP 17000TL-10 431,29.07.2018 07:00,0.00
STP 17000TL-10 435,29.07.2018 07:00,0.09
STP 17000TL-10 561,29.07.2018 07:00,0.07
STP 17000TL-10 431,29.07.2018 09:00,3.83
STP 17000TL-10 435,29.07.2018 09:00,4.06
STP 17000TL-10 561,29.07.2018 09:00,3.45
STP 17000TL-10 431,29.07.2018 13:00,8.43
STP 17000TL-10 435,29.07.2018 13:00,8.31
STP 17000TL-10 561,29.07.2018 13:00,7.63
STP 17000TL-10 431,29.07.2018 10:00,5.95
STP 17000TL-10 435,29.07.2018 10:00,5.65
STP 17000TL-10 561,29.07.2018 10:00,4.81
STP 17000TL-10 431,29.07.2018 12:00,5.36
STP 17000TL-10 435,29.07.2018 12:00,5.24
STP 17000TL-10 561,29.07.2018 12:00,4.75
STP 17000TL-10 431,29.07.2018 11:00,4.99
STP 17000TL-10 435,29.07.2018 11:00,4.80
STP 17000TL-10 561,29.07.2018 11:00,4.18
STP 17000TL-10 431,29.07.2018 17:00,0.55
STP 17000TL-10 435,29.07.2018 17:00,0.63
STP 17000TL-10 561,29.07.2018 17:00,0.71
STP 17000TL-10 431,29.07.2018 14:00,7.82
STP 17000TL-10 435,29.07.2018 14:00,7.86
STP 17000TL-10 561,29.07.2018 14:00,7.39
STP 17000TL-10 431,29.07.2018 15:00,6.10
STP 17000TL-10 435,29.07.2018 15:00,1.92
STP 17000TL-10 561,29.07.2018 15:00,5.04
STP 17000TL-10 431,29.07.2018 16:00,2.20
STP 17000TL-10 435,29.07.2018 16:00,1.51
STP 17000TL-10 561,29.07.2018 16:00,3.09
STP 17000TL-10 431,29.07.2018 18:00,0.01
STP 17000TL-10 435,29.07.2018 18:00,0.02
STP 17000TL-10 561,29.07.2018 18:00,0.02
STP 17000TL-10 431,28.07.2018 08:00,0.51
STP 17000TL-10 435,28.07.2018 08:00,1.60
STP 17000TL-10 561,28.07.2018 08:00,1.34
STP 17000TL-10 431,28.07.2018 07:00,0.00
STP 17000TL-10 435,28.07.2018 07:00,0.09
STP 17000TL-10 561,28.07.2018 07:00,0.07
STP 17000TL-10 431,28.07.2018 09:00,3.83
STP 17000TL-10 435,28.07.2018 09:00,4.06
STP 17000TL-10 561,28.07.2018 09:00,3.45
STP 17000TL-10 431,28.07.2018 13:00,8.43
STP 17000TL-10 435,28.07.2018 13:00,8.31
STP 17000TL-10 561,28.07.2018 13:00,7.63
STP 17000TL-10 431,28.07.2018 10:00,5.95
STP 17000TL-10 435,28.07.2018 10:00,5.65
STP 17000TL-10 561,28.07.2018 10:00,4.81
STP 17000TL-10 431,28.07.2018 12:00,5.36
STP 17000TL-10 435,28.07.2018 12:00,5.24
STP 17000TL-10 561,28.07.2018 12:00,4.75
STP 17000TL-10 431,28.07.2018 11:00,4.99
STP 17000TL-10 435,28.07.2018 11:00,4.80
STP 17000TL-10 561,28.07.2018 11:00,4.18
STP 17000TL-10 431,28.07.2018 17:00,0.55
STP 17000TL-10 435,28.07.2018 17:00,0.63
STP 17000TL-10 561,28.07.2018 17:00,0.71
STP 17000TL-10 431,28.07.2018 14:00,7.82
STP 17000TL-10 435,28.07.2018 14:00,7.86
STP 17000TL-10 561,28.07.2018 14:00,7.39
STP 17000TL-10 431,28.07.2018 15:00,6.10
STP 17000TL-10 435,28.07.2018 15:00,1.92
STP 17000TL-10 561,28.07.2018 15:00,5.04
STP 17000TL-10 431,28.07.2018 16:00,2.20
STP 17000TL-10 435,28.07.2018 16:00,1.51
STP 17000TL-10 561,28.07.2018 16:00,3.09
STP 17000TL-10 431,28.07.2018 18:00,0.01
STP 17000TL-10 435,28.07.2018 18:00,0.02
STP 17000TL-10 561,28.07.2018 18:00,0.02
STP 17000TL-10 431,27.07.2018 08:00,0.51
STP 17000TL-10 435,27.07.2018 08:00,1.60
STP 17000TL-10 561,27.07.2018 08:00,1.34
STP 17000TL-10 431,27.07.2018 07:00,0.00
STP 17000TL-10 435,27.07.2018 07:00,0.09
STP 17000TL-10 561,27.07.2018 07:00,0.07
STP 17000TL-10 431,27.07.2018 09:00,3.83
STP 17000TL-10 435,27.07.2018 09:00,4.06
STP 17000TL-10 561,27.07.2018 09:00,3.45
STP 17000TL-10 431,27.07.2018 13:00,8.43
STP 17000TL-10 435,27.07.2018 13:00,8.31
STP 17000TL-10 561,27.07.2018 13:00,7.63
STP 17000TL-10 431,27.07.2018 10:00,5.95
STP 17000TL-10 435,27.07.2018 10:00,5.65
STP 17000TL-10 561,27.07.2018 10:00,4.81
STP 17000TL-10 431,27.07.2018 12:00,5.36
STP 17000TL-10 435,27.07.2018 12:00,5.24
STP 17000TL-10 561,27.07.2018 12:00,4.75
STP 17000TL-10 431,27.07.2018 11:00,4.99
STP 17000TL-10 435,27.07.2018 11:00,4.80
STP 17000TL-10 561,27.07.2018 11:00,4.18
STP 17000TL-10 431,27.07.2018 17:00,0.55
STP 17000TL-10 435,27.07.2018 17:00,0.63
STP 17000TL-10 561,27.07.2018 17:00,0.71
STP 17000TL-10 431,27.07.2018 14:00,7.82
STP 17000TL-10 435,27.07.2018 14:00,7.86
STP 17000TL-10 561,27.07.2018 14:00,7.39
STP 17000TL-10 431,27.07.2018 15:00,6.10
STP 17000TL-10 435,27.07.2018 15:00,1.92
STP 17000TL-10 561,27.07.2018 15:00,5.04
STP 17000TL-10 431,27.07.2018 16:00,2.20
STP 17000TL-10 435,27.07.2018 16:00,1.51
STP 17000TL-10 561,27.07.2018 16:00,3.09
STP 17000TL-10 431,27.07.2018 18:00,0.01
STP 17000TL-10 435,27.07.2018 18:00,0.02
STP 17000TL-10 561,27.07.2018 18:00,0.02
STP 17000TL-10 431,26.07.2018 08:00,0.51
STP 17000TL-10 435,26.07.2018 08:00,1.60
STP 17000TL-10 561,26.07.2018 08:00,1.34
STP 17000TL-10 431,26.07.2018 07:00,0.00
STP 17000TL-10 435,26.07.2018 07:00,0.09
STP 17000TL-10 561,26.07.2018 07:00,0.07
STP 17000TL-10 431,26.07.2018 09:00,3.83
STP 17000TL-10 435,26.07.2018 09:00,4.06
STP 17000TL-10 561,26.07.2018 09:00,3.45
STP 17000TL-10 431,26.07.2018 13:00,8.43
STP 17000TL-10 435,26.07.2018 13:00,8.31
STP 17000TL-10 561,26.07.2018 13:00,7.63
STP 17000TL-10 431,26.07.2018 10:00,5.95
STP 17000TL-10 435,26.07.2018 10:00,5.65
STP 17000TL-10 561,26.07.2018 10:00,4.81
STP 17000TL-10 431,26.07.2018 12:00,5.36
STP 17000TL-10 435,26.07.2018 12:00,5.24
STP 17000TL-10 561,26.07.2018 12:00,4.75
STP 17000TL-10 431,26.07.2018 11:00,4.99
STP 17000TL-10 435,26.07.2018 11:00,4.80
STP 17000TL-10 561,26.07.2018 11:00,4.18
STP 17000TL-10 431,26.07.2018 17:00,0.55
STP 17000TL-10 435,26.07.2018 17:00,0.63
STP 17000TL-10 561,26.07.2018 17:00,0.71
STP 17000TL-10 431,26.07.2018 14:00,7.82
STP 17000TL-10 435,26.07.2018 14:00,7.86
STP 17000TL-10 561,26.07.2018 14:00,7.39
STP 17000TL-10 431,26.07.2018 15:00,6.10
STP 17000TL-10 435,26.07.2018 15:00,1.92
STP 17000TL-10 561,26.07.2018 15:00,5.04
STP 17000TL-10 431,26.07.2018 16:00,2.20
STP 17000TL-10 435,26.07.2018 16:00,1.51
STP 17000TL-10 561,26.07.2018 16:00,3.09
STP 17000TL-10 431,26.07.2018 18:00,0.01
STP 17000TL-10 435,26.07.2018 18:00,0.02
STP 17000TL-10 561,26.07.2018 18:00,0.02
STP 17000TL-10 431,25.07.2018 08:00,0.51
STP 17000TL-10 435,25.07.2018 08:00,1.60
STP 17000TL-10 561,25.07.2018 08:00,1.34
STP 17000TL-10 431,25.07.2018 07:00,0.00
STP 17000TL-10 435,25.07.2018 07:00,0.09
STP 17000TL-10 561,25.07.2018 07:00,0.07
STP 17000TL-10 431,25.07.2018 09:00,3.83
STP 17000TL-10 435,25.07.2018 09:00,4.06
STP 17000TL-10 561,25.07.2018 09:00,3.45
STP 17000TL-10 431,25.07.2018 13:00,8.43
STP 17000TL-10 435,25.07.2018 13:00,8.31
STP 17000TL-10 561,25.07.2018 13:00,7.63
STP 17000TL-10 431,25.07.2018 10:00,5.95
STP 17000TL-10 435,25.07.2018 10:00,5.65
STP 17000TL-10 561,25.07.2018 10:00,4.81
STP 17000TL-10 431,25.07.2018 12:00,5.36
STP 17000TL-10 435,25.07.2018 12:00,5.24
STP 17000TL-10 561,25.07.2018 12:00,4.75
STP 17000TL-10 431,25.07.2018 11:00,4.99
STP 17000TL-10 435,25.07.2018 11:00,4.80
STP 17000TL-10 561,25.07.2018 11:00,4.18
STP 17000TL-10 431,25.07.2018 17:00,0.55
STP 17000TL-10 435,25.07.2018 17:00,0.63
STP 17000TL-10 561,25.07.2018 17:00,0.71
STP 17000TL-10 431,25.07.2018 14:00,7.82
STP 17000TL-10 435,25.07.2018 14:00,7.86
STP 17000TL-10 561,25.07.2018 14:00,7.39
STP 17000TL-10 431,25.07.2018 15:00,6.10
STP 17000TL-10 435,25.07.2018 15:00,1.92
STP 17000TL-10 561,25.07.2018 15:00,5.04
STP 17000TL-10 431,25.07.2018 16:00,2.20
STP 17000TL-10 435,25.07.2018 16:00,1.51
STP 17000TL-10 561,25.07.2018 16:00,3.09
STP 17000TL-10 431,25.07.2018 18:00,0.01
STP 17000TL-10 435,25.07.2018 18:00,0.02
STP 17000TL-10 561,25.07.2018 18:00,0.02
STP 17000TL-10 431,24.07.2018 08:00,0.51
STP 17000TL-10 435,24.07.2018 08:00,1.60
STP 17000TL-10 561,24.07.2018 08:00,1.34
STP 17000TL-10 431,24.07.2018 07:00,0.00
STP 17000TL-10 435,24.07.2018 07:00,0.09
STP 17000TL-10 561,24.07.2018 07:00,0.07
STP 17000TL-10 431,24.07.2018 09:00,3.83
STP 17000TL-10 435,24.07.2018 09:00,4.06
STP 17000TL-10 561,24.07.2018 09:00,3.45
STP 17000TL-10 431,24.07.2018 13:00,8.43
STP 17000TL-10 435,24.07.2018 13:00,8.31
STP 17000TL-10 561,24.07.2018 13:00,7.63
STP 17000TL-10 431,24.07.2018 10:00,5.95
STP 17000TL-10 435,24.07.2018 10:00,5.65
STP 17000TL-10 561,24.07.2018 10:00,4.81
STP 17000TL-10 431,24.07.2018 12:00,5.36
STP 17000TL-10 435,24.07.2018 12:00,5.24
STP 17000TL-10 561,24.07.2018 12:00,4.75
STP 17000TL-10 431,24.07.2018 11:00,4.99
STP 17000TL-10 435,24.07.2018 11:00,4.80
STP 17000TL-10 561,24.07.2018 11:00,4.18
STP 17000TL-10 431,24.07.2018 17:00,0.55
STP 17000TL-10 435,24.07.2018 17:00,0.63
STP 17000TL-10 561,24.07.2018 17:00,0.71
STP 17000TL-10 431,24.07.2018 14:00,7.82
STP 17000TL-10 435,24.07.2018 14:00,7.86
STP 17000TL-10 561,24.07.2018 14:00,7.39
STP 17000TL-10 431,24.07.2018 15:00,6.10
STP 17000TL-10 435,24.07.2018 15:00,1.92
STP 17000TL-10 561,24.07.2018 15:00,5.04
STP 17000TL-10 431,24.07.2018 16:00,2.20
STP 17000TL-10 435,24.07.2018 16:00,1.51
STP 17000TL-10 561,24.07.2018 16:00,3.09
STP 17000TL-10 431,24.07.2018 18:00,0.01
STP 17000TL-10 435,24.07.2018 18:00,0.02
STP 17000TL-10 561,24.07.2018 18:00,0.02
STP 17000TL-10 431,23.07.2018 08:00,0.51
STP 17000TL-10 435,23.07.2018 08:00,1.60
STP 17000TL-10 561,23.07.2018 08:00,1.34
STP 17000TL-10 431,23.07.2018 07:00,0.00
STP 17000TL-10 435,23.07.2018 07:00,0.09
STP 17000TL-10 561,23.07.2018 07:00,0.07
STP 17000TL-10 431,23.07.2018 09:00,3.83
STP 17000TL-10 435,23.07.2018 09:00,4.06
STP 17000TL-10 561,23.07.2018 09:00,3.45
STP 17000TL-10 431,23.07.2018 13:00,8.43
STP 17000TL-10 435,23.07.2018 13:00,8.31
STP 17000TL-10 561,23.07.2018 13:00,7.63
STP 17000TL-10 431,23.07.2018 10:00,5.95
STP 17000TL-10 435,23.07.2018 10:00,5.65
STP 17000TL-10 561,23.07.2018 10:00,4.81
STP 17000TL-10 431,23.07.2018 12:00,5.36
STP 17000TL-10 435,23.07.2018 12:00,5.24
STP 17000TL-10 561,23.07.2018 12:00,4.75
STP 17000TL-10 431,23.07.2018 11:00,4.99
STP 17000TL-10 435,23.07.2018 11:00,4.80
STP 17000TL-10 561,23.07.2018 11:00,4.18
STP 17000TL-10 431,23.07.2018 17:00,0.55
STP 17000TL-10 435,23.07.2018 17:00,0.63
STP 17000TL-10 561,23.07.2018 17:00,0.71
STP 17000TL-10 431,23.07.2018 14:00,7.82
STP 17000TL-10 435,23.07.2018 14:00,7.86
STP 17000TL-10 561,23.07.2018 14:00,7.39
STP 17000TL-10 431,23.07.2018 15:00,6.10
STP 17000TL-10 435,23.07.2018 15:00,1.92
STP 17000TL-10 561,23.07.2018 15:00,5.04
STP 17000TL-10 431,23.07.2018 16:00,2.20
STP 17000TL-10 435,23.07.2018 16:00,1.51
STP 17000TL-10 561,23.07.2018 16:00,3.09
STP 17000TL-10 431,23.07.2018 18:00,0.01
STP 17000TL-10 435,23.07.2018 18:00,0.02
STP 17000TL-10 561,23.07.2018 18:00,0.02
STP 17000TL-10 431,22.07.2018 08:00,0.51
STP 17000TL-10 435,22.07.2018 08:00,1.60
STP 17000TL-10 561,22.07.2018 08:00,1.34
STP 17000TL-10 431,22.07.2018 07:00,0.00
STP 17000TL-10 435,22.07.2018 07:00,0.09
STP 17000TL-10 561,22.07.2018 07:00,0.07
STP 17000TL-10 431,22.07.2018 09:00,3.83
STP 17000TL-10 435,22.07.2018 09:00,4.06
STP 17000TL-10 561,22.07.2018 09:00,3.45
STP 17000TL-10 431,22.07.2018 13:00,8.43
STP 17000TL-10 435,22.07.2018 13:00,8.31
STP 17000TL-10 561,22.07.2018 13:00,7.63
STP 17000TL-10 431,22.07.2018 10:00,5.95
STP 17000TL-10 435,22.07.2018 10:00,5.65
STP 17000TL-10 561,22.07.2018 10:00,4.81
STP 17000TL-10 431,22.07.2018 12:00,5.36
STP 17000TL-10 435,22.07.2018 12:00,5.24
STP 17000TL-10 561,22.07.2018 12:00,4.75
STP 17000TL-10 431,22.07.2018 11:00,4.99
STP 17000TL-10 435,22.07.2018 11:00,4.80
STP 17000TL-10 561,22.07.2018 11:00,4.18
STP 17000TL-10 431,22.07.2018 17:00,0.55
STP 17000TL-10 435,22.07.2018 17:00,0.63
STP 17000TL-10 561,22.07.2018 17:00,0.71
STP 17000TL-10 431,22.07.2018 14:00,7.82
STP 17000TL-10 435,22.07.2018 14:00,7.86
STP 17000TL-10 561,22.07.2018 14:00,7.39
STP 17000TL-10 431,22.07.2018 15:00,6.10
STP 17000TL-10 435,22.07.2018 15:00,1.92
STP 17000TL-10 561,22.07.2018 15:00,5.04
STP 17000TL-10 431,22.07.2018 16:00,2.20
STP 17000TL-10 435,22.07.2018 16:00,1.51
STP 17000TL-10 561,22.07.2018 16:00,3.09
STP 17000TL-10 431,22.07.2018 18:00,0.01
STP 17000TL-10 435,22.07.2018 18:00,0.02
STP 17000TL-10 561,22.07.2018 18:00,0.02
STP 17000TL-10 431,21.07.2018 08:00,0.51
STP 17000TL-10 435,21.07.2018 08:00,1.60
STP 17000TL-10 561,21.07.2018 08:00,1.34
STP 17000TL-10 431,21.07.2018 07:00,0.00
STP 17000TL-10 435,21.07.2018 07:00,0.09
STP 17000TL-10 561,21.07.2018 07:00,0.07
STP 17000TL-10 431,21.07.2018 09:00,3.83
STP 17000TL-10 435,21.07.2018 09:00,4.06
STP 17000TL-10 561,21.07.2018 09:00,3.45
STP 17000TL-10 431,21.07.2018 13:00,8.43
STP 17000TL-10 435,21.07.2018 13:00,8.31
STP 17000TL-10 561,21.07.2018 13:00,7.63
STP 17000TL-10 431,21.07.2018 10:00,5.95
STP 17000TL-10 435,21.07.2018 10:00,5.65
STP 17000TL-10 561,21.07.2018 10:00,4.81
STP 17000TL-10 431,21.07.2018 12:00,5.36
STP 17000TL-10 435,21.07.2018 12:00,5.24
STP 17000TL-10 561,21.07.2018 12:00,4.75
STP 17000TL-10 431,21.07.2018 11:00,4.99
STP 17000TL-10 435,21.07.2018 11:00,4.80
STP 17000TL-10 561,21.07.2018 11:00,4.18
STP 17000TL-10 431,21.07.2018 17:00,0.55
STP 17000TL-10 435,21.07.2018 17:00,0.63
STP 17000TL-10 561,21.07.2018 17:00,0.71
STP 17000TL-10 431,21.07.2018 14:00,7.82
STP 17000TL-10 435,21.07.2018 14:00,7.86
STP 17000TL-10 561,21.07.2018 14:00,7.39
STP 17000TL-10 431,21.07.2018 15:00,6.10
STP 17000TL-10 435,21.07.2018 15:00,1.92
STP 17000TL-10 561,21.07.2018 15:00,5.04
STP 17000TL-10 431,21.07.2018 16:00,2.20
STP 17000TL-10 435,21.07.2018 16:00,1.51
STP 17000TL-10 561,21.07.2018 16:00,3.09
STP 17000TL-10 431,21.07.2018 18:00,0.01
STP 17000TL-10 435,21.07.2018 18:00,0.02
STP 17000TL-10 561,21.07.2018 18:00,0.02
STP 17000TL-10 431,20.07.2018 08:00,0.51
STP 17000TL-10 435,20.07.2018 08:00,1.60
STP 17000TL-10 561,20.07.2018 08:00,1.34
STP 17000TL-10 431,20.07.2018 07:00,0.00
STP 17000TL-10 435,20.07.2018 07:00,0.09
STP 17000TL-10 561,20.07.2018 07:00,0.07
STP 17000TL-10 431,20.07.2018 09:00,3.83
STP 17000TL-10 435,20.07.2018 09:00,4.06
STP 17000TL-10 561,20.07.2018 09:00,3.45
STP 17000TL-10 431,20.07.2018 13:00,8.43
STP 17000TL-10 435,20.07.2018 13:00,8.31
STP 17000TL-10 561,20.07.2018 13:00,7.63
STP 17000TL-10 431,20.07.2018 10:00,5.95
STP 17000TL-10 435,20.07.2018 10:00,5.65
STP 17000TL-10 561,20.07.2018 10:00,4.81
STP 17000TL-10 431,20.07.2018 12:00,5.36
STP 17000TL-10 435,20.07.2018 12:00,5.24
STP 17000TL-10 561,20.07.2018 12:00,4.75
STP 17000TL-10 431,20.07.2018 11:00,4.99
STP 17000TL-10 435,20.07.2018 11:00,4.80
STP 17000TL-10 561,20.07.2018 11:00,4.18
STP 17000TL-10 431,20.07.2018 17:00,0.55
STP 17000TL-10 435,20.07.2018 17:00,0.63
STP 17000TL-10 561,20.07.2018 17:00,0.71
STP 17000TL-10 431,20.07.2018 14:00,7.82
STP 17000TL-10 435,20.07.2018 14:00,7.86
STP 17000TL-10 561,20.07.2018 14:00,7.39
STP 17000TL-10 431,20.07.2018 15:00,6.10
STP 17000TL-10 435,20.07.2018 15:00,1.92
STP 17000TL-10 561,20.07.2018 15:00,5.04
STP 17000TL-10 431,20.07.2018 16:00,2.20
STP 17000TL-10 435,20.07.2018 16:00,1.51
STP 17000TL-10 561,20.07.2018 16:00,3.09
STP 17000TL-10 431,20.07.2018 18:00,0.01
STP 17000TL-10 435,20.07.2018 18:00,0.02
STP 17000TL-10 561,20.07.2018 18:00,0.02
STP 17000TL-10 431,19.07.2018 08:00,0.51
STP 17000TL-10 435,19.07.2018 08:00,1.60
STP 17000TL-10 561,19.07.2018 08:00,1.34
STP 17000TL-10 431,19.07.2018 07:00,0.00
STP 17000TL-10 435,19.07.2018 07:00,0.09
STP 17000TL-10 561,19.07.2018 07:00,0.07
STP 17000TL-10 431,19.07.2018 09:00,3.83
STP 17000TL-10 435,19.07.2018 09:00,4.06
STP 17000TL-10 561,19.07.2018 09:00,3.45
STP 17000TL-10 431,19.07.2018 13:00,8.43
STP 17000TL-10 435,19.07.2018 13:00,8.31
STP 17000TL-10 561,19.07.2018 13:00,7.63
STP 17000TL-10 431,19.07.2018 10:00,5.95
STP 17000TL-10 435,19.07.2018 10:00,5.65
STP 17000TL-10 561,19.07.2018 10:00,4.81
STP 17000TL-10 431,19.07.2018 12:00,5.36
STP 17000TL-10 435,19.07.2018 12:00,5.24
STP 17000TL-10 561,19.07.2018 12:00,4.75
STP 17000TL-10 431,19.07.2018 11:00,4.99
STP 17000TL-10 435,19.07.2018 11:00,4.80
STP 17000TL-10 561,19.07.2018 11:00,4.18
STP 17000TL-10 431,19.07.2018 17:00,0.55
STP 17000TL-10 435,19.07.2018 17:00,0.63
STP 17000TL-10 561,19.07.2018 17:00,0.71
STP 17000TL-10 431,19.07.2018 14:00,7.82
STP 17000TL-10 435,19.07.2018 14:00,7.86
STP 17000TL-10 561,19.07.2018 14:00,7.39
STP 17000TL-10 431,19.07.2018 15:00,6.10
STP 17000TL-10 435,19.07.2018 15:00,1.92
STP 17000TL-10 561,19.07.2018 15:00,5.04
STP 17000TL-10 431,19.07.2018 16:00,2.20
STP 17000TL-10 435,19.07.2018 16:00,1.51
STP 17000TL-10 561,19.07.2018 16:00,3.09
STP 17000TL-10 431,19.07.2018 18:00,0.01
STP 17000TL-10 435,19.07.2018 18:00,0.02
STP 17000TL-10 561,19.07.2018 18:00,0.02
STP 17000TL-10 431,18.07.2018 08:00,0.51
STP 17000TL-10 435,18.07.2018 08:00,1.60
STP 17000TL-10 561,18.07.2018 08:00,1.34
STP 17000TL-10 431,18.07.2018 07:00,0.00
STP 17000TL-10 435,18.07.2018 07:00,0.09
STP 17000TL-10 561,18.07.2018 07:00,0.07
STP 17000TL-10 431,18.07.2018 09:00,3.83
STP 17000TL-10 435,18.07.2018 09:00,4.06
STP 17000TL-10 561,18.07.2018 09:00,3.45
STP 17000TL-10 431,18.07.2018 13:00,8.43
STP 17000TL-10 435,18.07.2018 13:00,8.31
STP 17000TL-10 561,18.07.2018 13:00,7.63
STP 17000TL-10 431,18.07.2018 10:00,5.95
STP 17000TL-10 435,18.07.2018 10:00,5.65
STP 17000TL-10 561,18.07.2018 10:00,4.81
STP 17000TL-10 431,18.07.2018 12:00,5.36
STP 17000TL-10 435,18.07.2018 12:00,5.24
STP 17000TL-10 561,18.07.2018 12:00,4.75
STP 17000TL-10 431,18.07.2018 11:00,4.99
STP 17000TL-10 435,18.07.2018 11:00,4.80
STP 17000TL-10 561,18.07.2018 11:00,4.18
STP 17000TL-10 431,18.07.2018 17:00,0.55
STP 17000TL-10 435,18.07.2018 17:00,0.63
STP 17000TL-10 561,18.07.2018 17:00,0.71
STP 17000TL-10 431,18.07.2018 14:00,7.82
STP 17000TL-10 435,18.07.2018 14:00,7.86
STP 17000TL-10 561,18.07.2018 14:00,7.39
STP 17000TL-10 431,18.07.2018 15:00,6.10
STP 17000TL-10 435,18.07.2018 15:00,1.92
STP 17000TL-10 561,18.07.2018 15:00,5.04
STP 17000TL-10 431,18.07.2018 16:00,2.20
STP 17000TL-10 435,18.07.2018 16:00,1.51
STP 17000TL-10 561,18.07.2018 16:00,3.09
STP 17000TL-10 431,18.07.2018 18:00,0.01
STP 17000TL-10 435,18.07.2018 18:00,0.02
STP 17000TL-10 561,18.07.2018 18:00,0.02
STP 17000TL-10 431,17.07.2018 08:00,0.51
STP 17000TL-10 435,17.07.2018 08:00,1.60
STP 17000TL-10 561,17.07.2018 08:00,1.34
STP 17000TL-10 431,17.07.2018 07:00,0.00
